county,subcounty,ward,prec,temp,soil_moisture,clay_content,time_to_treatment,prop_itn_access,prop_livestock_ownership,prop_lowest_wealth_quantile,number_per_room,prop_wall_material,N,pop,prev,IsEndemic_Yes,b0,wardID,present,mean,sd,q0.025,q0.5,q0.975,median,sd.mc_std_err,mean.mc_std_err,risk,occurence,ci_lower_expect,ci_upper_expect,ci_lower_occurence,ci_upper_occurence,uncertainty_expect,uncertainty_occurence,risk_cat,uncertainty_risk_cat,occurence_cat,uncertainty_occurence_cat
Taita Taveta,Voi,Kasigau,-1.02207116630903,0.820824526963838,-0.867304829766419,-1.40884910178792,2.3166270151209,1.41460020312469,-0.0375120681048085,0.495663699794544,-0.708413682447681,-0.453303741374147,0,115398,9.39039966193098e-09,0,1,1252,0,0.00108363334018751,0.00411949785345782,1.9630438687888e-05,0.000377351284859738,0.00530758744135234,0.000377351284859738,0.00113569234081651,0.00020209745069478,,0.000634743994064776,0,0,1.67123938024269e-05,0.00322345563836592,,0.00320674324456349,0,0,<0.01,<0.01
Taita Taveta,Voi,Marungu,-1.05705012270238,0.971808504617989,-1.13163751773373,-1.44409149560814,1.98976276937383,1.37851120207595,-0.223814835649207,0.18465202442713,-0.718040681459633,-0.360953859050294,0,77625,2.97057143235984e-08,0,1,1253,0,0.00230590607436932,0.00510516946169846,6.84008542218418e-05,0.000981752511075114,0.0126350037869332,0.000981752511075114,0.000881347964275936,0.000217180972966322,,0.00184581266128755,0,0,5.64165814398993e-05,0.00979420082206335,,0.00973778424062345,0,0,<0.01,<0.01
Taita Taveta,Voi,Mbololo,-1.17452371363193,0.781812777078065,-0.972074402496963,-1.01215708719512,1.32187927262342,1.01604415991475,-0.274399857405798,-0.241413223780442,-0.72302561480298,-0.734491943162132,0,315852,9.51961528697369e-08,0,1,1254,0,0.0300678952762121,0.191586804896598,0.000438594444356087,0.0062529178516564,0.183103087269749,0.0062529178516564,0.069920471214816,0.0104806656132967,,0.0056416634599576,0,0.1,0.000265905397270851,0.0259054779194999,0.1,0.0256395725222291,0,1-5,<0.01,0.01-0.05
Taita Taveta,Voi,Ngolia,-1.02491908338792,0.723654912661678,-0.725904863181032,-1.19575389920714,1.24121043879952,1.12499959478341,0.233824096457668,-0.0139883819284876,-0.944433235254813,-0.64330547231781,0,100141,3.84418287728347e-07,0,1,1255,0,0.0384960317514044,0.13600268562619,0.000680970114475904,0.0104140345211986,0.255569323237615,0.0104140345211986,0.025578336325075,0.00591849857568718,,0.012876080859111,0,0.3,0.000559513494050621,0.0613153227062345,0.3,0.0607558092121839,0,1-5,0.01-0.05,0.05-0.15
Taita Taveta,Voi,Sagala,-1.31284544499057,1.16709601074077,-1.21122780217937,-1.50251720280643,1.95420698376205,1.1200645781736,-0.108170882083594,0.223549241251886,-0.763694350334455,-0.447384777446588,0,156629,3.41016006037055e-08,0,1,1256,0,0.00534129960095779,0.0132159266870565,0.00014548574578185,0.00206927952757077,0.0297737943411919,0.00206927952757077,0.00207441308740841,0.000549121700494471,,0.00298334072526999,0,0,0.000108546699055235,0.0139919479074045,,0.0138834012083493,0,0,<0.01,0.01-0.05
Taita Taveta,Wundanyi,Mwanda/Mgange,-0.887262763084789,0.151903336185954,-0.387410845277497,-0.79176060051842,1.64244497918774,1.27938782317586,0.38616203395896,-0.0136440384713169,-1.0310843422669,-0.835428148852934,0,103508,6.69229372120971e-08,0,1,1257,0,0.00692705938494975,0.016123541720156,0.000203177416485875,0.00281377321720723,0.0376445467403402,0.00281377321720723,0.00223821381807358,0.000651428228955907,,0.00303272269540694,0,0,0.000133276956500658,0.0139042588833388,,0.0137709819268381,0,0,<0.01,0.01-0.05
Taita Taveta,Wundanyi,Werugha,-0.657771193285023,0.114315475712037,-0.312328135921915,-0.786974862530253,1.52480939422922,1.33172821018033,0.311365123157067,-0.323875239726866,-1.0926021787507,-0.783828744056305,0,65539,6.40521990079424e-08,0,1,1258,0,0.00419791707078153,0.010475711628422,0.000151195518054651,0.00171401170255417,0.0222186639856617,0.00171401170255417,0.00166365789679042,0.00043649005259291,,0.00254309479466152,0,0,0.000120279984301989,0.010570706686443,,0.010450426702141,0,0,<0.01,0.01-0.05
Taita Taveta,Wundanyi,Wumingu/Kishushe,-1.03415604828187,0.743102879401319,-0.729571349166618,-1.12012545445075,1.22980933954747,0.99869224373991,0.350604602625854,0.0231966025124976,-0.948904310802325,-0.738077175665501,0,149776,2.78023614143621e-07,0,1,1259,0,0.041641264831975,0.178119313343313,0.000819268829110531,0.0116652360184637,0.212440010834387,0.0116652360184637,0.0458164057235095,0.00853031118007419,,0.0103546261189569,0,0.1,0.000611348035128687,0.0446276629544427,0.1,0.044016314919314,0,1-5,0.01-0.05,0.01-0.05
Taita Taveta,Wundanyi,Wundanyi/Mbale,-0.507096857843394,0.209931214047958,-0.312328165105662,-0.344611568899473,1.46658541433043,1.37445468586968,0.205365924135858,-0.438302054975962,-1.05468651248717,-0.762571170575335,0,150536,4.19266653891128e-08,0,1,1260,0,0.00631147250101549,0.0178004622008956,0.00016773586932423,0.00204062354465197,0.0398042536317639,0.00204062354465197,0.00356339733766009,0.000788269075489359,,0.00224638519569383,0,0,0.000125728000294993,0.00965496908250069,,0.0095292410822057,0,0,<0.01,<0.01
Tana River,Bura,Bangale,-1.52704102841471,1.71678186103342,-1.38355927404817,-1.91905576650719,0.0670953238525687,-0.565201413426939,0.770779749923276,2.09584607787979,-0.76250878393626,-0.256302278904225,0,184460,8.35027308274699e-05,0,1,1261,0,15.4029137284351,41.808682328969,0.373353446302321,4.07646925877836,107.521842165467,4.07646925877836,5.93814405120573,1.69766782681954,8.4,0.494351392099951,0.2,58.3,0.15607179691137,0.809254557849718,58.1,0.653182760938349,5-17,51-93,0.30-0.50,0.50-0.70
